Model,Features,NumFeatures,MeanAccuracy,WeightedAccuracy,MeanLogLoss,Brier_A,Brier_D,Brier_H,TotalGames,AccuracyChange,LogLossChange
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,9,0.5289473684210526,0.5289473684210526,0.9863754956282398,0.1915877816784459,0.18353536584619073,0.21321799878358247,1520,-0.011842105263157876,-0.004091121798117436
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalDiffLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalDiffLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,8,0.5296052631578948,0.5296052631578947,0.9863772250502194,0.19161157151066036,0.1834975990427129,0.2131549877829843,1520,-0.011184210526315685,-0.004089392376137813
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff,8,0.5269736842105263,0.5269736842105263,0.9863831108119994,0.19171761030621534,0.1833596880417211,0.21349566322453165,1520,-0.013815789473684226,-0.004083506614357857
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5,9,0.531578947368421,0.531578947368421,0.986387041181729,0.19118554201537485,0.18381872301958901,0.21354499771610963,1520,-0.009210526315789447,-0.00407957624462818
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5,9,0.5309210526315788,0.530921052631579,0.986402724536167,0.19121443126757032,0.1838274259084801,0.21354097503443512,1520,-0.009868421052631637,-0.004063892890190268
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,9,0.5302631578947369,0.5302631578947369,0.9864043942400942,0.19179567153245458,0.18353346286332572,0.2137543005403433,1520,-0.010526315789473606,-0.0040622231862630365
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,8,0.5348684210526315,0.5348684210526315,0.9864087776158921,0.19155807245274517,0.1832002714535167,0.2139397755118829,1520,-0.005921052631578938,-0.004057839810465147
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,9,0.5302631578947369,0.5302631578947369,0.9864113566284899,0.1909099153360962,0.18350355392982232,0.21427215190446441,1520,-0.010526315789473606,-0.004055260797867333
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayGoalsAgainstPerGame,9,0.530921052631579,0.530921052631579,0.9864165830219811,0.19115062534460844,0.1838832252474947,0.21319380251125314,1520,-0.009868421052631526,-0.004050034404376124
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,9,0.5289473684210527,0.5289473684210526,0.9864286549897842,0.1914207536299779,0.18373115369078058,0.21379569905210852,1520,-0.011842105263157765,-0.0040379624365730615
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5,8,0.5355263157894736,0.5355263157894737,0.9864295108200213,0.19123231561226478,0.1833862110005189,0.21375224933598952,1520,-0.0052631578947368585,-0.004037106606335938
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,8,0.5355263157894736,0.5355263157894737,0.9864373857741706,0.19156045239397934,0.18322485777840702,0.2139259503914535,1520,-0.0052631578947368585,-0.0040292316521866045
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayGoalsAgainstPerGame,7,0.530921052631579,0.530921052631579,0.9864389703513411,0.19183446553613387,0.1834865796389138,0.21296392108774004,1520,-0.009868421052631526,-0.0040276470750161275
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,9,0.5355263157894736,0.5355263157894737,0.9864395106192991,0.19157245871675296,0.18320478182541897,0.2139435596250226,1520,-0.0052631578947368585,-0.0040271068070580895
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,8,0.5282894736842105,0.5282894736842105,0.986480875949973,0.19157088485988247,0.18366866934307052,0.21317586595073534,1520,-0.012499999999999956,-0.003985741476384197
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGDPerGame + AwayGoalsAgainstPerGame,9,0.5289473684210526,0.5289473684210526,0.9864919618503395,0.19153504791606252,0.18349720018741492,0.21330951719255464,1520,-0.011842105263157876,-0.003974655576017727
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5,8,0.530921052631579,0.530921052631579,0.9864930979892879,0.19095159864056238,0.1835594823946681,0.2142307905998345,1520,-0.009868421052631526,-0.003973519437069362
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5,7,0.5276315789473685,0.5276315789473685,0.9864937074718821,0.19102768709173346,0.18350133272802263,0.21392547188330888,1520,-0.013157894736842035,-0.003972909954475079
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5,8,0.5335526315789474,0.5335526315789474,0.9865006697497757,0.19185527068418867,0.18327316770335236,0.2134658219518803,1520,-0.007236842105263097,-0.003965947676581538
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5,8,0.5296052631578947,0.5296052631578947,0.9865098761319158,0.19149461662965755,0.1831484562382364,0.2139575047042993,1520,-0.011184210526315796,-0.003956741294441457
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,7,0.530921052631579,0.530921052631579,0.9865131567091785,0.19142390457782904,0.1836723354755119,0.2131143233130546,1520,-0.009868421052631526,-0.003953460717178725
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5,7,0.531578947368421,0.531578947368421,0.9865165208911644,0.19169651403147248,0.1832908124130597,0.213488994234323,1520,-0.009210526315789447,-0.0039500965351928485
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5348684210526317,0.5348684210526315,0.9865180904318731,0.19121661564896864,0.183784773277506,0.213325379331793,1520,-0.005921052631578827,-0.003948526994484114
BASELINE + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5282894736842105,0.5282894736842105,0.9865199577290547,0.19126498003696937,0.18350194458904645,0.21372343780023337,1520,-0.012499999999999956,-0.003946659697302568
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5,7,0.5296052631578948,0.5296052631578947,0.98652199653001,0.19088529404581392,0.18351075144492468,0.21433084044331172,1520,-0.011184210526315685,-0.003944620896347173
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayGoalsAgainstPerGame,8,0.5309210526315788,0.530921052631579,0.9865245385350745,0.19172864138975382,0.1834710333091723,0.21387179378459648,1520,-0.009868421052631637,-0.00394207889128273
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5289473684210526,0.5289473684210526,0.9865292374993647,0.19170136560885792,0.18361086413768352,0.2138018106529928,1520,-0.011842105263157876,-0.003937379926992501
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + AwayAwayGoalsLast5,9,0.5296052631578947,0.5296052631578947,0.9865308480077422,0.1915720447922942,0.1832315501274716,0.21384013015347836,1520,-0.011184210526315796,-0.003935769418615065
BASELINE + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + AwayAwayGoalsLast5,8,0.5355263157894737,0.5355263157894737,0.9865312936470902,0.19152465416450398,0.18306475198724143,0.21398204877482668,1520,-0.0052631578947367474,-0.003935323779266975
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalDiffLast5,9,0.5348684210526315,0.5348684210526315,0.9865327209056922,0.1912321567840431,0.18343706331141935,0.21374539953595648,1520,-0.005921052631578938,-0.003933896520665003
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeElo + AwayGoalsAgainstPerGame,9,0.531578947368421,0.531578947368421,0.9865342549840335,0.19118998864717182,0.18390530612897316,0.2132198519227507,1520,-0.009210526315789447,-0.003932362442323756
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5282894736842104,0.5282894736842105,0.9865349118213202,0.19155956693122286,0.18368696070097582,0.2132651703091471,1520,-0.012500000000000067,-0.0039317056050369725
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayElo,8,0.5302631578947368,0.5302631578947369,0.9865622628064717,0.19106245250495268,0.1835192734626571,0.213853959929808,1520,-0.010526315789473717,-0.003904354619885475
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5276315789473685,0.5276315789473685,0.9865656598320329,0.19176400197387264,0.18365006591152128,0.21328193491896766,1520,-0.013157894736842035,-0.0039009575943242947
BASELINE + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame,8,0.5296052631578948,0.5296052631578947,0.9865844161937429,0.19133991844525908,0.18370542790738484,0.21391684246512851,1520,-0.011184210526315685,-0.0038822012326142907
BASELINE + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff + AwayGoalsAgainstPerGame,9,0.5302631578947369,0.5302631578947369,0.986585690371573,0.19129826478728634,0.1834966325731095,0.21369156419255875,1520,-0.010526315789473606,-0.0038809270547842667
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayAwayGoalsAgainstLast5,8,0.5328947368421052,0.5328947368421053,0.9865884455076105,0.19126412912905566,0.18352988403139364,0.2139262936983976,1520,-0.007894736842105288,-0.003878171918746731
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayElo + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayElo + AwayAwayGoalsLast5,8,0.5342105263157895,0.5342105263157895,0.9865919078058852,0.19117303744234493,0.18374470074801863,0.21352034461446937,1520,-0.006578947368421018,-0.0038747096204719833
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayElo + HomeElo + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayElo + HomeElo + AwayAwayGoalsLast5,9,0.5342105263157895,0.5342105263157895,0.9865940674342233,0.1911606346712309,0.18376020406775145,0.2135275670036933,1520,-0.006578947368421018,-0.0038725499921339335
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + GoalsPerGameDiff,8,0.5328947368421053,0.5328947368421053,0.9865969960538681,0.19154776102215693,0.18349852473823258,0.21351439349224366,1520,-0.007894736842105177,-0.0038696213724891404
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + AwayAwayPointsLast5 + HomeGoalsLast5,8,0.531578947368421,0.531578947368421,0.9865973081593084,0.19102085627213988,0.18357420478249808,0.21369318708385204,1520,-0.009210526315789447,-0.0038693092670488705
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + HomeElo + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + GDPerGameDiff + HomeElo + AwayAwayGoalsLast5,8,0.5342105263157895,0.5342105263157895,0.9866008557215455,0.1911636688391857,0.18376467461464452,0.21353053448146578,1520,-0.006578947368421018,-0.0038657617048116766
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeGoalsLast5 + AwayGoalsAgainstPerGame,8,0.5302631578947368,0.5302631578947369,0.9866012852804154,0.19161243436250947,0.18351839119724073,0.21299346846462966,1520,-0.010526315789473717,-0.003865332145941869
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalDiffLast5,7,0.5355263157894737,0.5355263157894737,0.9866029409428352,0.1912633951300664,0.18336198521903324,0.21386893344333685,1520,-0.0052631578947367474,-0.0038636764835220383
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + GoalDiffLast5,8,0.5302631578947369,0.5302631578947369,0.9866054576749985,0.19120087909938333,0.18339010080075455,0.21391977560451259,1520,-0.010526315789473606,-0.0038611597513587004
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + HomeElo + GoalsPerGameDiff,8,0.531578947368421,0.531578947368421,0.9866105836528996,0.19154362188537521,0.18349142313748412,0.21354683696318458,1520,-0.009210526315789447,-0.0038560337734576677
BASELINE + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsLast5 + AwayAwayPointsLast5 + AwayElo + HomeElo + GoalsPerGameDiff,9,0.5322368421052631,0.5322368421052631,0.9866106041836553,0.19154025952674666,0.18349850947560103,0.21354553583860195,1520,-0.008552631578947367,-0.0038560132427019056
BASELINE + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + AwayGoalsAgainstPerGame,8,0.5342105263157895,0.5342105263157895,0.9866176950040592,0.19096201246734548,0.18362907386629795,0.21379854250294672,1520,-0.006578947368421018,-0.0038489224222980623
